Date,Open,High,Low,Close,Volume
2019-02-05,33.2498,33.4953,33.0566,33.3069,14573017.500207
2019-02-06,33.1069,33.6627,32.9974,33.4469,12029016.631384
2019-02-07,33.2025,33.3622,32.824,33.2301,9770721.4344965
2019-02-08,32.9974,33.2981,32.9078,33.2399,10849510.247711
2019-02-11,33.4469,33.8451,33.2981,33.5514,10224111.826625
2019-02-12,33.5514,34.1891,33.1926,34.1171,13455615.178048
2019-02-13,34.1359,34.4473,34.0875,34.1841,7826313.0644177
2019-02-14,33.9743,34.467,33.919,34.2412,7292186.0733109
2019-02-15,34.5143,34.7203,34.332,34.4857,10897367.987152
2019-02-19,34.4571,35.0042,34.3695,34.9283,13060263.25292
2019-02-20,34.8986,35.1155,34.5833,34.6345,12409557.089407
2019-02-21,34.5321,34.9992,34.4089,34.8612,8646963.5136292
2019-02-22,34.8711,35.3501,34.8523,35.3402,7235064.8255351
2019-02-25,35.5846,35.7216,35.1737,35.2013,10764424.974393
2019-02-26,35.2013,35.3993,34.9361,35.2397,13565109.237783
2019-02-27,35.3038,35.8418,35.1441,35.4289,11213428.136507
2019-02-28,35.487,35.487,35.1057,35.153,7886751.1149036
2019-03-01,36.2962,37.0345,35.1815,35.3402,18253070.477245
2019-03-04,35.4683,35.558,34.7262,35.2475,11946160.48488
2019-03-05,35.2003,35.4782,35.1145,35.1244,12866032.950193
2019-03-06,35.1431,35.5216,34.8218,34.8316,11503932.975411
2019-03-07,34.7558,34.7971,34.1407,34.2649,15776104.737899
2019-03-08,34.0826,34.0826,33.6017,33.9603,17349720.133478
2019-03-11,33.9979,34.3852,33.8934,34.2994,16175968.691674
2019-03-12,34.4817,34.5331,34.1694,34.328,11266552.784137
2019-03-13,34.3468,34.7656,34.2175,34.5015,14000399.769542
2019-03-14,34.4236,34.6514,34.2275,34.395,11161015.754249
2019-03-15,34.395,34.6128,34.0826,34.3468,25841738.533776
2019-03-18,34.3565,34.6128,34.2373,34.3181,9858055.1124655
2019-03-19,34.5015,35.2003,34.4433,34.8879,15521325.790774
2019-03-20,34.7834,34.9263,34.605,34.7262,12581799.496285
2019-03-21,34.7656,35.3796,34.609,35.2003,11266734.401661
2019-03-22,35.0682,35.4289,34.5281,34.6808,8929278.3153737
2019-03-25,34.6217,34.8268,34.328,34.7459,5793718.7330182
2019-03-26,34.9342,35.0967,34.6711,34.9164,8377049.4346514
2019-03-27,34.9627,35.0997,34.6128,34.8504,8690202.6890033
2019-03-28,34.9342,35.4191,34.6514,34.8021,10363984.714732
2019-03-29,34.9627,35.1727,34.8879,35.1431,9127090.2374243
